"dist_km","country_2","mean.x","med.x","lower.x","upper.x","std.x"
0.3,"SI",0.0588295,0.0588295,0.05613025,0.06152875,0.00763463191647115
0.3,"SK",0.0498455,0.0481395,0.02154325,0.078805,0.0339688037679953
0.3,"TR",0.0527981842105263,0.0315455,0.01387925,0.05538975,0.0706733618425331
0.3,"UK",0.136856340425532,0.130402,0.0611185,0.1952185,0.0893390702811915
0.3,"XK",0.0415673333333333,0.034024,0.0177155,0.0616475,0.0444150541183204
0.4,"AL",0.09864975,0.046912,0.02486875,0.120693,0.134719518967805
0.4,"AT",0.0652581666666667,0.071398,0.04551575,0.08452275,0.0276199032685972
0.4,"BA",0.1065032,0.124045,0.046229,0.145566,0.0652568824469879
0.4,"BE",0.0425580909090909,0.039054,0.0192365,0.051555,0.0364195177712571
0.4,"BG",0.0589918235294118,0.04477,0.035925,0.055147,0.0645559473705127
0.4,"CH",0.0417302,0.0249105,0.0137965,0.04354975,0.0451171413367469
0.4,"CY",0.03197,0.03197,0.0250245,0.0389155,0.0196448405949247
0.4,"CZ",0.0553906,0.044773,0.029946,0.0699995,0.0421941790599469
0.4,"DE",0.0835518958333333,0.061521,0.02918725,0.12047625,0.0764410424331244
0.4,"DK",0.0698315,0.069364,0.064087,0.0751085,0.0091077317154163
0.4,"EE",0.0381023333333333,0.031243,0.0303325,0.0424425,0.0134885114202173
0.4,"EL",0.0337105555555556,0.010615,0.001757,0.023189,0.0596321356256656
0.4,"ES",0.031350397260274,0.018252,0.010725,0.033859,0.0371787168181309
0.4,"FI",0.0758505714285714,0.04443,0.0331325,0.086205,0.0846567444504712
0.4,"FR",0.049654734939759,0.034977,0.0170375,0.0628905,0.0489625031120965
0.4,"HR",0.063782,0.022371,0.015091,0.0566875,0.094502357101115
0.4,"HU",0.0572987368421053,0.057655,0.0403275,0.068883,0.0286155753428911
0.4,"IE",0.1015544,0.036145,0.025161,0.193303,0.107970268392739
0.4,"IS",0.034276,0.034276,0.034276,0.034276,NA
0.4,"IT",0.0382268452380952,0.021972,0.00918075,0.0386525,0.0854576539220878
0.4,"LT",0.0401678333333333,0.041717,0.0343655,0.05057,0.0237556753169988
0.4,"LU",0.038575,0.038575,0.038575,0.038575,NA
0.4,"LV",0.04128475,0.015274,0.00520825,0.0513505,0.0610732208111706
0.4,"ME",0.000513,0.000513,0.000513,0.000513,NA
0.4,"MK",0.04005325,0.0315205,0.0243605,0.04721325,0.0246488910416541
0.4,"MT",0.167955,0.167955,0.167955,0.167955,NA
0.4,"NL",0.0755306857142857,0.074097,0.033435,0.1135405,0.0528577586801828
0.4,"NO",0.0442958333333333,0.027595,0.006054,0.06268325,0.0529134358378538
