Column1;country;fua_code;fua_name;perimeter;area;Pop2018;Type;Rescaling_factors_2018;Kfact_exp0_2018;Kfact_exp01_2018;Kfact_exp02_2018;Kfact_exp03_2018;Kfact_exp04_2018;Kfact_exp06_2018;Kfact_exp07_2018;Kfact_exp08_2018;Kfact_exp09_2018;Kfact_exp1_2018;geom
478;BA;BA001L1;Sarajevo;375239,5893;2637222523;546812;1;4,7429536;1;1,365242425;1,86388688;2,544657445;3,474074302;6,475281511;8,840329035;12,06919225;16,4773733;22,49560909;c(1505879.04334693, 5215672.61393484)
479;BA;BA003L1;Mostar;249958,8472;1822697484;152504;0;8,9810534;1;1,551191641;2,406195508;3,73247036;5,789776823;13,93133498;21,61017038;33,52151566;51,9982949;80,65932041;c(1463928.74389792, 5159436.13517527)
480;ME;ME001L1;Podgorica;295742,5815;1845310173;201962;1;7,804284;1;1,508226659;2,274747656;3,430835057;5,174476897;11,77062919;17,75277674;26,77521116;40,38308728;60,90684881;c(1598072.76347691, 5060404.77417195)
481;AL;AL004L1;Shkodër;316821,4614;1850448074;165745;0;8,6148492;1;1,538330093;2,366459474;3,640395822;5,600130442;13,25248174;20,38669146;31,36146096;48,24427915;74,21562641;c(1624877.5797412, 5018905.54221797)
482;AL;AL001L1;Tirana;309026,1281;1669980835;884722;1;3,7287604;1;1,30110665;1,692878515;2,202615495;2,865837668;4,851515017;6,312338452;8,213025539;10,68602215;13,90365448;c(1662372.37192399, 4937231.22021219)
483;AL;AL003L1;Elbasan;218480,3324;1259253451;189381;0;8,059344;1;1,517958641;2,304198436;3,497677928;5,309330435;12,23375089;18,57032787;28,18898966;42,78972045;64,95302591;c(1687855.61805191, 4913191.94081052)
484;AL;AL005L0;Vlorë;257243,9655;637383203,8;102856;0;10,9358635;1;1,613506117;2,60340199;4,200605037;6,777701922;17,64508267;28,47044883;45,93724335;74,12002315;119,5931108;c(1648286.04865796, 4842355.3697117)
485;MK;MK003L1;Bitola;228500,6768;1197873585;98316;0;11,1855102;1;1,620806461;2,627013584;4,25788059;6,901200371;18,12954712;29,38448711;47,62656656;77,19344681;125,1156373;c(1794262.08178021, 4904413.21843271)
486;MK;MK005L1;Prilep;249123,7885;868805745;40061;0;17,5229412;1;1,773051706;3,143712352;5,573964549;9,882927354;31,0690808;55,08708671;97,67225307;173,1779549;307,0534685;c(1807415.74348314, 4939362.3880159)
487;MK;MK004L1;Tetovo;268686,774;1058219867;170268;0;8,4996566;1;1,534193986;2,353751185;3,611110912;5,540144643;13,04012202;20,00607677;30,69320266;47,08932692;72,24416214;c(1747588.40980536, 5012435.16925783)
488;MK;MK001L1;Skopje;372757,0713;2244143143;584603;1;4,5870912;1;1,35614921;1,83914068;2,494149181;3,382438442;6,220780138;8,43630607;11,44088981;15,51555369;21,04140588;c(1784961.806249, 5011956.65345535)
489;XK;XK002L1;Prizren;228187,1998;1275676060;315538;0;6,2437005;1;1,442408963;2,080543618;3,000994763;4,328661745;9,005969565;12,99029122;18,7373125;27,0268675;38,98379593;c(1724333.9456814, 5034943.68289578)
490;XK;XK001L1;Pristina;373148,873;2557847824;617398;1;4,4636002;1;1,348767391;1,819173475;2,453641862;3,309392132;6,020358385;8,120063072;10,95207628;14,77180336;19,92372667;c(1751946.80860867, 5085208.95515593)
491;XK;XK003L1;Mitrovicë;227894,5406;1178978904;204821;0;7,7496244;1;1,506108055;2,268361472;3,416397484;5,145463769;11,67177177;17,57894947;26,4757974;39,87541171;60,05667876;c(1723324.75179185, 5109681.73024787)
492;RS;RS015L1;Vranje;285858,5826;1952976505;167928;0;8,5586711;1;1,536318527;2,360274615;3,626133619;5,570896259;13,14884502;20,20081421;31,03488513;47,67946899;73,25085156;c(1814648.81214566, 5073072.09916079)
493;RS;RS013L1;Leskovac;268037,0738;1663320486;183522;0;8,1869819;1;1,522736528;2,318726535;3,530809594;5,376492744;12,46661639;18,98337216;28,90667422;44,01724875;67,02667255;c(1810690.6916896, 5121136.23053999)
494;RS;RS003L1;Niš;391157,1154;3414621196;412827;0;5,4586324;1;1,404160559;1,971666874;2,768536859;3,887470263;7,664796342;10,76260471;15,11242505;21,22027119;29,79666785;c(1800439.92687556, 5157218.22446264)
495;RS;RS012L1;Kruševac;221737,4777;1227077249;147259;0;9,1395955;1;1,556629995;2,423096941;3,771865378;5,871398784;14,22696843;22,1461258;34,47332369;53,66220967;83,53220516;c(1748691.68650296, 5185840.16432382)
496;RS;RS006L1;Novi Pazar;219021,4589;1407910500;127846;0;9,8089907;1;1,57879181;2,49258358;3,935270543;6,212972904;15,48635424;24,44972925;38,6010323;60,94299367;96,2162993;c(1690287.18802437, 5137335.76240748)
497;RS;RS009L1;Kraljevo;226061,6443;1765994205;145482;0;9,1952442;1;1,558520981;2,428987647;3,785628209;5,899980989;14,33098094;22,33513446;34,80977567;54,25176571;84,55251509;c(1693950.7176711, 5201345.66443701)
498;RS;RS011L0;Čačak;134804,2169;637818034,4;110589;0;10,5465868;1;1,601851994;2,565929811;4,110239786;6,583995797;16,89407109;27,06180147;43,34900066;69,43868315;111,2304931;c(1663320.90853993, 5219672.89711927)
499;RS;RS004L1;Kragujevac;224747,0704;1439043774;208937;0;7,672912;1;1,503114429;2,259352988;3,396066077;5,104675923;11,5332648;17,33581673;26,05771628;39,16772933;58,87357912;c(1707784.53001801, 5232854.95756333)
500;RS;RS014L1;Valjevo;257063,1376;1417653165;114325;0;10,3728307;1;1,59653873;2,548935915;4,069474908;6,4970743;16,56062603;26,43968084;42,21197446;67,39305208;107,5956178;c(1619031.89836969, 5260926.55975353)
501;RS;RS016L1;Smederevo;306422,7654;1603072718;195349;0;7,9352808;1;1,513256194;2,289944307;3,465272406;5,243844931;12,00811285;18,17135114;27,49790966;41,6113821;62,96868169;c(1696429.97569781, 5304057.13044936)
502;RS;RS001L1;Beograd;353006,3597;3130790134;1679582;1;2,7062461;1;1,220319239;1,489179045;1,817273839;2,217654227;3,302484204;4,03008501;4,917990273;6,001518146;7,323768057;c(1656186.63649166, 5319851.13395768)
503;RS;RS002L1;Novi Sad;304931,2835;1892386120;455805;0;5,1949139;1;1,390322883;1,93299772;2,687490963;3,736480184;7,222607676;10,04175673;13,96128417;19,41069286;26,98713046;c(1598362.62737034, 5367867.63283973)
504;RS;RS008L1;Zrenjanin;292094,1825;1851399127;133056;0;9,6150305;1;1,572498113;2,472750316;3,888395206;6,114494125;15,11961728;23,77556964;37,3870384;58,79104735;92,44881103;c(1639983.47506775, 5381467.50121554)
505;RS;RS005L1;Subotica;198738,2635;1602814364;168834;0;8,5356764;1;1,535492107;2,357736011;3,620285035;5,558919096;13,10646373;20,12487162;30,90158152;47,44913452;72,85777154;c(1568901.98198895, 5459114.41532901)
506;AT;AT006L2;Klagenfurt;364543,6774;1832893173;227853;0;7,3475157;1;1,490143539;2,220527768;3,308905108;4,930743569;10,94885301;16,31536258;24,31223214;36,22871566;53,98598658;c(1134556.10014109, 5515486.09379485)
507;DE;DE534L1;Ingolstadt;420179,0097;2847997054;488579;0;5,0176516;1;1,380702463;1,906339293;2,632087357;3,634129498;6,927883857;9,565346307;13,20689721;18,23479551;25,17682708;c(882970.952563163, 5743326.61431425)
508;DE;DE532L1;Ulm;380469,2552;1992403406;492773;0;4,9962533;1;1,37952282;1,903083211;2,625346718;3,621725707;6,892445388;9,508285698;13,1168971;18,09505888;24,96254665;c(775812.645492014, 5704584.41900305)
509;DE;DE537L1;Reutlingen;246522,5712;1092288062;284792;0;6,5720976;1;1,457272605;2,123643446;3,094727416;4,509861484;9,577337782;13,95679198;20,33885061;29,63924981;43,19246678;c(713712.532906416, 5715229.03810526)
510;DE;DE050L1;Tübingen;166901,7444;519631882,9;225934;0;7,3786532;1;1,491404401;2,224287086;3,317311549;4,947453042;11,00455591;16,41224311;24,4772916;36,50554041;54,44452362;c(701753.429829467, 5717652.3108268)
511;DE;DE533L1;Pforzheim;171288,0958;671622175,4;324314;0;6,1586433;1;1,438457416;2,069159738;2,976398171;4,281422023;8,858946073;12,74321668;18,33057454;26,36775089;37,92888682;c(671574.797412971, 5756865.62576751)
512;DE;DE529L1;Heilbronn;290341,5096;1199504857;464686;0;5,1450323;1;1,387642589;1,925551954;2,671977899;3,707750329;7,139465891;9,907026931;13,7474125;19,07649507;26,471357;c(709032.580057518, 5783409.7248702)
513;DE;DE522L1;Heidelberg;310908,7273;1169851172;708548;0;4,1666139;1;1,330321628;1,769755633;2,354344195;3,132035001;5,542936587;7,373888423;9,80964325;13,04998058;17,3606714;c(667655.30128204, 5811777.60997586)
514;DE;DE524L2;Würzburg;533005,0328;3060678567;505451;0;4,933196;1;1,376022937;1,893439124;2,605415665;3,585111716;6,788190787;9,340706226;12,85302602;17,68605861;24,33642232;c(757234.96073535, 5851814.18744593)
515;UK;UK516L1;Plymouth;397697,844;2160763585;399062;0;5,5519777;1;1,408930407;1,98508489;2,796846462;3,940562022;7,82235013;11,02114695;15,52802905;21,87791228;30,82445585;c(-313692.925868958, 5912286.82654851)
516;UK;UK539L1;Bournemouth;255798,297;937768185,1;525009;0;4,8404364;1;1,370808866;1,879116946;2,575910169;3,531080496;6,635313197;9,095746155;12,46852947;17,09197073;23,42982501;c(-141799.07667714, 5948908.38401489)
517;UK;UK520L2;Southampton;351379,1086;1533139686;679451;0;4,2548948;1;1,335911736;1,784660166;2,384148461;3,185011909;5,684163883;7,59354124;10,14430086;13,55189057;18,10412966;c(-105693.793531312, 5968226.92621015)
518;UK;UK515L1;Brighton and Hove;149570,9041;423710187,6;447673;0;5,2418845;1;1,392828001;1,93996984;2,702044315;3,763482982;7,30104348;10,1690978;14,16380416;19,72774303;27,47735289;c(-10540.5850924512, 5959142.98395987)
519;UK;UK056L1;Hastings;145190,5637;546041705,6;185550;0;8,1421185;1;1,521063985;2,313635647;3,519187857;5,352909906;12,38468317;18,83789554;28,65364446;43,58402663;66,29409324;c(43661.7460746639, 5962860.324484)
520;UK;UK033L1;Guildford;150774,1701;616480796;273003;0;6,7124983;1;1,463446456;2,141675531;3,134227466;4,586774079;9,823381812;14,3759933;21,03849646;30,78871309;45,05763307;c(-43090.6058848749, 6001909.24779934)
521;UK;UK552L0;Reading;95739,84471;219582401,8;323897;0;6,1626064;1;1,438642503;2,069692251;2,977547239;4,283626012;8,865787563;12,75469881;18,34945181;26,39830128;37,97771823;c(-72331.5959798886, 6025176.35919792)
522;UK;UK560L1;Oxford;360901,638;1928870664;525517;0;4,8380963;1;1,370676296;1,878753509;2,575162901;3,529714748;6,631463969;9,089590472;12,4588862;17,07709999;23,40717617;c(-93359.5158667734, 6055644.45693186)
523;UK;UK546L1;Colchester;183422,9195;696494004,2;330130;0;6,1041529;1;1,435902925;2,06181721;2,960569362;4,251090206;8,764970948;12,58564742;18,07176794;25,94930445;37,26068216;c(66641.8832414612, 6069931.47433362)
524;UK;UK569L2;Ipswich;325972,6347;1555006099;349578;0;5,9319277;1;1,427707267;2,03834804;2,910164308;4,154862731;8,469056302;12,09133323;17,26288431;24,64634538;35,18776639;c(85236.7979078592, 6087220.19951055)
525;UK;UK566L1;Norwich;271007,4585;1502050743;408396;0;5,488165;1;1,405676652;1,97592685;2,777514239;3,904286917;7,71458535;10,84421251;15,24345633;21,42737066;30,11995465;c(95058.0659417387, 6146160.17883847)
526;UK;UK528L1;Northampton;262898,0343;1544398095;482520;0;5,0490566;1;1,382426491;1,911103003;2,641959418;3,652314687;6,979949565;9,649267184;13,33940257;18,44074349;25,49297231;c(-65992.4933908779, 6105725.74137285)
527;UK;UK517L1;Swansea;216738,5108;839182181,6;384032;0;5,6595798;1;1,414349815;2,000385399;2,829244718;4,001541743;8,004625676;11,32134084;16,01233632;22,64704492;32,03084378;c(-293839.016178021, 6041400.25778148)
528;UK;UK558L1;Newport;163245,9614;317840234,5;242515;0;7,1219446;1;1,480879492;2,193004069;3,247574752;4,809266848;10,54674177;15,61845359;23,12904762;34,25133228;50,72209554;c(-223786.031142525, 6038820.25433548)
529;UK;UK571L1;Cheltenham;175788,6635;461875566,5;212826;0;7,6024847;1;1,500344916;2,251034868;3,37732872;5,067157976;11,40634929;17,11345817;25,67608996;38,52299104;57,79777377;c(-154020.749154816, 6070671.13904574)
530;UK;UK518L1;Derby;228166,5307;682077415,4;487194;0;5,0247786;1;1,38109447;1,907421934;2,634329885;3,638258435;6,939693942;9,584372924;13,23692444;18,28144314;25,24840002;c(-107673.515683626, 6176102.67768997)
531;UK;UK568L1;Cheshire West and Chester;328753,5075;1363266621;496538;0;4,9772752;1;1,37847321;1,900188391;2,619358792;3,610715923;6,86104048;9,457760497;13,03726947;17,9715267;24,77326811;c(-210470.161817179, 6203505.84459815)
532;UK;UK553L1;Blackpool;148427,7185;491358829,3;317375;0;6,2256047;1;1,441571899;2,078129541;2,995773149;4,318622388;8,974656759;12,93761299;18,65049933;26,88603574;38,7581536;c(-220180.566330754, 6267287.68692056)
533;UK;UK562L2;Preston;109395,6915;256366177,8;251863;0;6,988528;1;1,475289129;2,176478013;3,210934352;4,737056542;10,31009941;15,21037758;22,43970468;33,10505237;48,83952387;c(-194695.553914905, 6261339.62029398)
534;UK;UK557L1;Blackburn with Darwen;186053,9873;795141287,1;289657;0;6,5166723;1;1,454806311;2,116461404;3,079041408;4,479408874;9,480495994;13,79228541;20,06510386;29,19083974;42,46701789;c(-179228.620852325, 6260320.05226856)
535;UK;UK050L1;Burnley;92406,29436;280263622,3;179912;0;8,2687113;1;1,525764712;2,327957956;3,551916099;5,419388243;12,61610797;19,24921235;29,36976892;44,81135702;68,37158722;c(-161883.742861134, 6264154.13891437)
536;UK;UK559L2;Middlesbrough;163826,9882;617803924,5;560706;0;4,6838211;1;1,361821101;1,85455671;2,52557446;3,43938059;6,378526351;8,686411775;11,82933884;16,10944324;21,93817972;c(-87954.2595637178, 6343925.2129298)
537;UK;UK550L0;Dundee City;265758,6083;2263505448;257773;0;6,90795;1;1,471871299;2,16640512;3,188669519;4,693311146;10,1676133;14,96541819;22,02716951;32,4211586;47,71977282;c(-205639.233419465, 6532253.27002178)
538;UK;UK551L1;Falkirk;124109,9483;297975378,5;160456;0;8,7556807;1;1,543327103;2,381858548;3,675986854;5,673250143;13,51287935;20,85479295;32,18576719;49,67316685;76,66194471;c(-264122.871031018, 6486680.28695795)
539;BE;BE011L1;Oostende;77790,37855;208556932,8;129349;0;9,7518353;1;1,576947634;2,486763839;3,921496352;6,183994393;15,37813364;24,25051146;38,24178666;60,30529498;95,09829222;c(218266.675444111, 6001294.20957493)
540;BE;BE010L1;Kortrijk;96887,23649;223115629;172906;0;8,4345684;1;1,531837062;2,346524786;3,594493634;5,50617857;12,92038449;19,79192382;30,31800244;46,4422398;71,14194418;c(245555.740300229, 5959921.28831978)
541;NL;NL032L3;Middelburg      ;82045,54728;234467580,9;114251;0;10,3761894;1;1,596642107;2,549266017;4,070265465;6,498757227;16,56706095;26,4516671;42,23384549;67,43233604;107,6653071;c(270173.600303322, 6029393.38600926)
542;NL;NL028L3;Bergen op Zoom;151911,089;348427213,3;112886;0;10,4387346;1;1,598562316;2,555401479;4,084968507;6,530076718;16,6869677;26,67515774;42,64190194;68,16573753;108,9671793;c(320018.675533182, 6028758.9542675)
543;BE;BE008L1;Leuven;157065,6175;451379062,3;226020;0;7,3772493;1;1,491347643;2,224117793;3,31693283;4,946699959;11,0020434;16,40787149;24,46984049;36,49303894;54,42380763;c(353414.772998138, 5965183.00109908)
544;BE;BE009L1;Mons;123465,6513;392791904,9;199853;0;7,8453543;1;1,509810746;2,279528489;3,441656609;5,196250133;11,84500022;17,88370861;27,00101545;40,76642328;61,54958394;c(298781.29597325, 5921047.01228354)
545;NL;NL514L3;Alkmaar;124495,6769;478795835,6;291243;0;6,4989044;1;1,45401213;2,114151276;3,0740016;4,469635616;9,449485839;13,73966704;19,97764254;29,04773459;42,23575846;c(348127.535854973, 6146610.28687224)
546;NL;NL520L3;Lelystad;156612,2415;1189402112;117445;0;10,234123;1;1,592245852;2,535246853;4,036736284;6,427476604;16,29523983;25,94602802;41,31245549;65,77958589;104,7372728;c(402402.667028873, 6133517.58141207)
547;NL;NL511L3;Zwolle;226089,9909;1229108053;354791;0;5,8881871;1;1,425595513;2,032322568;2,897269934;4,13033502;8,394173073;11,96669547;17,05966737;24,32018527;34,670747;c(448528.93357591, 6133645.8783753)
548;NL;NL522L3;Assen;165289,0077;708132001;124960;0;9,9216154;1;1,582400741;2,503992106;3,962318964;6,269976466;15,69997158;24,84364666;39,31260489;62,20829512;98,4384523;c(479037.464223502, 6183375.62611195)
549;NL;NL507L3;Leiden;87475,10532;197491293;352067;0;5,9109221;1;1,426694698;2,035457762;2,903976798;4,143088302;8,433081243;12,0314323;17,16518068;24,48947227;34,93900025;c(330830.681484938, 6098095.63703401)
550;NL;NL026L0;Alphen aan den Rijn;57722,78631;132434155,2;109190;0;10,613936;1;1,603892634;2,57247158;4,125968217;6,61761003;17,02361373;27,30404866;43,79276251;70,23888919;112,655637;c(344243.55924371, 6094632.50553257)
551;NL;NL504L3;Amersfoort;63379,98008;122720686,7;184304;0;8,1695948;1;1,522089196;2,31675552;3,526308547;5,36735614;12,43485197;18,92695383;28,80851194;43,84912477;66,74227906;c(397650.606437396, 6097421.4110408)
552;NL;NL529L3;Soest;48051,52586;79549319,13;69824;0;13,2728912;1;1,677231873;2,813106756;4,718232314;7,913569622;22,26171617;37,33805991;62,62458416;105,0359486;176,1696408;c(390879.922022316, 6099521.17034699)
553;NL;NL524L3;Veenendaal;56904,0149;82102899,79;88361;0;11,7987931;1;1,638202246;2,6837066;4,396454181;7,202281115;19,32880936;31,66449892;51,87285326;84,97822474;139,2115187;c(411229.059569283, 6083727.26085406)
554;NL;NL512L3;Ede;99804,95021;351093254,4;154554;0;8,9212924;1;1,54912176;2,399778228;3,717548672;5,758935541;13,82016813;21,40912317;33,16533857;51,37714766;79,58945741;c(419802.426045388, 6085981.81178571)
555;NL;NL503L3;s-Hertogenbosch;132764,4274;368582457,9;276173;0;6,673863;1;1,461757927;2,136736236;3,123391131;4,565641744;9,755572156;14,26028493;20,84508453;30,47046755;44,54044747;c(394251.051176468, 6048984.20047432)
556;NL;NL521L3;Oss;116511,4306;332138756,8;136494;0;9,4931669;1;1,568491694;2,460166194;3,858750242;6,052417704;14,88995343;23,35476828;36,63176006;57,45661139;90,12021774;c(410288.688618939, 6056990.13315206)
557;DE;DE549L1;Bocholt;272346,0088;1420970736;370201;0;5,7643335;1;1,419547145;2,015114097;2,860549463;4,060684824;8,182743231;11,61578979;16,48916124;23,40714176;33,22754125;c(490523.43363303, 6064477.04222511)
558;DE;DE026L1;Trier;234145,3654;1210687476;259578;0;6,8838905;1;1,470844603;2,163383845;3,182001452;4,680229661;10,12513324;14,89249757;21,90454968;32,21818866;47,3879489;c(506211.304220194, 5847495.21250503)
559;DE;DE548L1;Düren;236516,18;939464306,4;263273;0;6,8354126;1;1,468767138;2,157276906;3,168537427;4,653843648;10,03962942;14,74587778;21,6582607;31,81094158;46,72286562;c(488221.411523394, 5957534.2039081)
560;DE;DE507L1;Aachen;269704,438;707504368;554187;0;4,7112888;1;1,363414618;1,85889942;2,534450642;3,455507053;6,423440057;8,75781207;11,940529;16,27989178;22,19624242;c(457996.085255073, 5954502.37965485)
561;DE;DE508L0;Krefeld;63066,1342;136804842,6;227587;0;7,3518082;1;1,490317613;2,221046589;3,310064852;4,933047951;10,95652932;16,32870863;24,33496208;36,26682261;54,04908453;c(490029.861061873, 6012444.20348228)
562;DE;DE516L0;Solingen;59961,72445;89407918,05;161888;0;8,71687;1;1,54195647;2,377629755;3,666201584;5,653123252;13,44103405;20,72548942;31,95780251;49,27754034;75,98382215;c(530423.089749671, 5996190.20563384)
563;DE;DE530L0;Remscheid;45706,63717;73896220,58;111106;0;10,5220204;1;1,601105053;2,56353739;4,104492669;6,571723951;16,84686007;26,97359278;43,18755569;69,14781363;110,7129138;c(537935.891974056, 5996735.97325327)
564;DE;DE540L2;Siegen;368987,7337;1775447890;406637;0;5,5000223;1;1,406283529;1,977633363;2,781113225;3,91103372;7,734590769;10,8770276;15,29618476;21,51077268;30,2502453;c(603432.393053835, 5964726.02533761)
565;DE;DE523L1;Paderborn;202244,7526;1247382655;305231;0;6,3482435;1;1,447207203;2,094408688;3,031043339;4,386547753;9,187223725;13,29581635;19,24180119;27,84687328;40,30019559;c(650545.686516248, 6052107.63130607)
566;DE;DE513L1;Kassel;311412,3916;1399666302;437177;0;5,3044364;1;1,396136396;1,949196835;2,721344644;3,799368303;7,405716671;10,33939058;14,4351995;20,1535074;28,13704518;c(709478.627784444, 6010134.31668465)
567;DE;DE547L2;Jena;198539,4257;930373330,3;194039;0;7,9620222;1;1,514274736;2,293027975;3,47227433;5,257977293;12,05668902;18,25713958;27,64632522;41,86413181;63,39379712;c(870517.777299343, 5970299.44151643)
568;DE;DE539L1;Cottbus;260666,4562;1821852023;216166;0;7,5435227;1;1,498010442;2,244035285;3,361588289;5,03569436;11,30027583;16,92793119;25,35821769;37,98687489;56,90473525;c(1064101.05586006, 6056759.84004022)
569;TR;TR014L1;Kars;241496,1492;2045942848;115241;0;10,331524;1;1,595265149;2,544870896;4,05974385;6,476367878;16,48152013;26,29239466;41,9433409;66,91074997;106,7403875;c(3639365.90574143, 4857143.46569212)
570;TR;TR009L1;Erzurum;246475,2531;1611949947;358460;0;5,8579754;1;1,424129587;2,028145081;2,888341418;4,113372471;8,342516145;11,88082407;16,91983308;24,09603491;34,31587625;c(3507330.97678207, 4778728.49128891)
571;TR;TR024L1;Trabzon;159288,1069;616392687,6;439663;0;5,2894186;1;1,395344958;1,946987552;2,716719264;3,790760528;7,380563561;10,29843215;14,36986538;20,05091921;27,97794902;c(3341462.93242743, 4901552.42171205)
572;TR;TR074L1;Bingöl;188277,8709;1813954535;159957;0;8,7693271;1;1,543807883;2,383342781;3,679423374;5,680322811;13,53815636;20,90031252;32,26606724;49,81260897;76,90109842;c(3474332.00288917, 4664159.67221106)
573;TR;TR030L1;Batman;167399,0513;653204184,1;440454;0;5,2846669;1;1,395094169;1,94628774;2,715254677;3,788035968;7,372607963;10,28548238;14,34921649;20,01850826;27,92770414;c(3558803.43564962, 4551246.05306374)
574;TR;TR071L1;Midyat;186123,9516;1240975724;112860;0;10,4399369;1;1,598599139;2,555519208;4,085250805;6,53067842;16,68927414;26,67945927;42,64976063;68,17987062;108,9922825;c(3590972.20911852, 4499565.5963748)
575;TR;TR070L1;Kızıltepe;178343,9751;1237559235;246342;0;7,0664073;1;1,478562656;2,186147528;3,232356095;4,779241013;10,44812592;15,44820882;22,84114466;33,77206351;49,93411193;c(3532937.91394213, 4472737.11894037)
576;TR;TR007L1;Diyarbakır;278772,4561;2493406137;1067985;0;3,3937928;1;1,276841719;1,630324774;2,081666687;2,657958869;4,333336194;5,532984433;7,064745352;9,020561596;11,51782937;c(3480159.80644357, 4555594.07017243)
577;TR;TR038L1;Siverek;347876,7083;3935997017;258587;0;6,8970687;1;1,471407314;2,165039485;3,185654933;4,68739597;10,14839735;14,9324261;21,97168098;32,3292921;47,56955686;c(3406203.3898377, 4536698.25242573)
578;TR;TR032L1;Elâzığ;270802,9228;2242718262;421376;0;5,4029755;1;1,401285408;1,963600796;2,751565143;3,855728085;7,571110737;10,609287;14,86663907;20,8324044;29,19214431;c(3367413.42524534, 4640006.56223466)
579;TR;TR019L1;Malatya;219255,0245;1899629478;599344;0;4,5303298;1;1,352776229;1,830003525;2,475585267;3,348912902;6,128522415;8,29051944;11,21521762;15,1716798;20,52388778;c(3300375.73176961, 4603997.20837188)
580;TR;TR055L1;Adıyaman;205961,7814;1813610393;303747;0;6,3637322;1;1,447912707;2,096451208;3,035478344;4,395107667;9,214128778;13,34125414;19,31697141;27,96928836;40,49708804;c(3315416.86879211, 4537775.02062543)
581;TR;TR028L1;Şanlıurfa;433257,3878;4771254288;945262;0;3,6073792;1;1,292523236;1,670616317;2,159310409;2,790958878;4,662621441;6,026546555;7,789451458;10,06804701;13,0131847;c(3376959.93844121, 4469313.54509664)
582;TR;TR010L1;Gaziantep;256787,2918;2250067563;1674848;0;2,7100681;1;1,220663727;1,490019935;1,818813288;2,220159407;3,308081775;4,03805543;4,929107791;6,016783089;7,344468871;c(3255351.9833233, 4457986.47045192)
583;TR;TR029L1;Kahramanmaraş;334165,5024;4265298507;714531;0;4,149133;1;1,329203487;1,766781909;2,348412673;3,121518313;5,515042084;7,330613167;9,743876581;12,95159472;17,21530486;c(3203494.02823524, 4516756.22631963)
584;TR;TR049L1;Kadirli;307077,5867;3282495781;268592;0;6,7673924;1;1,465832249;2,148664181;3,149581248;4,616757763;9,919862039;14,54085368;21,31445224;31,24341146;45,79760008;c(3136741.61202657, 4493162.33854846)
585;TR;TR016L1;Kayseri;282075,2184;2582410726;1100104;0;3,3438826;1;1,273063905;1,620691707;2,063244114;2,62664161;4,256976275;5,419402842;6,899246147;8,783181244;11,18155102;c(3049235.67602942, 4646412.31635302)
586;TR;TR041L1;Niğde;243295,2361;2223083738;224125;0;7,4083714;1;1,492603821;2,227866167;3,325321553;4,963387657;11,05776343;16,50485995;24,63521703;36,77061908;54,88396654;c(2998120.53205364, 4561242.84495173)
587;TR;TR036L1;Aksaray;303644,8083;4002612577;305239;0;6,3481603;1;1,44720341;2,09439771;3,031019507;4,386501766;9,187079252;13,29557242;19,24139774;27,84621643;40,29913936;c(2932024.16048398, 4606774.40071714)
588;TR;TR054L1;Ereğli;235685,0968;2213682300;144973;0;9,2113723;1;1,559067314;2,430690891;3,78961072;5,908258207;14,36114941;22,38999864;34,90751505;54,42316574;84,84937885;c(2955049.2754836, 4510095.12624239)
589;TR;TR018L1;Konya;431218,7772;6585489161;1313249;0;3,0605139;1;1,250716477;1,564291707;1,956485414;2,447008545;3,827835174;4,787536525;5,987850818;7,489103683;9,366745377;c(2811101.38118823, 4550728.34802163)
590;CY;CY501L2;Lemesos;282927,6608;1259872168;237739;0;7,1931262;1;1,483827912;2,201745272;3,267011089;4,847682242;10,67336145;15,83743164;23,50002312;34,86999023;51,74106478;c(2933558.86157441, 4185920.26184975)
591;TR;TR077L1;Manavgat;357051,4127;2811011462;238503;0;7,1815961;1;1,483351909;2,200332885;3,263867984;4,841464803;10,65283422;15,80190196;23,43978144;34,76944453;51,5753219;c(2746056.91047148, 4427438.41347492)
592;TR;TR003L1;Antalya;257349,7934;1347026355;1278327;0;3,1020366;1;1,254091959;1,572746641;1,972368916;2,473531997;3,890239139;4,878717622;6,118360539;7,672986752;9,622630986;c(2679336.31256784, 4437858.10426433)
593;TR;TR033L1;Isparta;282254,6633;2339897007;370833;0;5,7594195;1;1,41930503;2,014426768;2,859086044;4,057915204;8,174373009;11,60192873;16,4666758;23,37123579;33,17091251;c(2646433.34902675, 4538285.11001512)
594;TR;TR075L1;Akşehir;124031,0488;894853769,5;92668;0;11,5213402;1;1,630424153;2,658282919;4,334128677;7,066468077;18,78467139;30,62698194;49,93497109;81,41518294;132,7412807;c(2707004.30893675, 4605054.90602688)
595;TR;TR039L1;Afyonkarahisar;222760,7733;1260411798;299478;0;6,4089286;1;1,449963557;2,102394317;3,048395142;4,420061863;9,292712939;13,47409511;19,53694687;28,32786098;41,07436606;c(2622697.00203055, 4650167.53350645)
596;TR;TR048L1;Kütahya;218651,9452;2470108965;266441;0;6,7946544;1;1,46701135;2,1521223;3,157187841;4,631630396;9,967835062;14,62292717;21,45200012;31,47032766;46,16732785;c(2560216.06398942, 4725120.46659618)
597;TR;TR027L1;Eskişehir;231287,1939;2523368906;762596;0;4,016249;1;1,32057821;1,743926809;2,302991744;3,041280716;5,303770975;7,004044381;9,249388393;12,21454077;16,13025639;c(2596458.45497904, 4765662.11303795)
