"dist_km","country_2","mean_diff"
1.8,"EL",1.54047058673982e-18
1.8,"ES",-8.53623559775402e-19
1.8,"FI",-1.18942786547584e-17
1.8,"FR",-8.36846100411538e-18
1.8,"HR",-5.9481073650332e-18
1.8,"HU",7.30409884621813e-18
1.8,"IE",8.3320936955511e-18
1.8,"IS",0
1.8,"IT",1.32717962364074e-18
1.8,"LT",-1.15648231731787e-17
1.8,"LU",0
1.8,"LV",1.73472347597681e-18
1.8,"ME",0
1.8,"MK",1.04083408558608e-17
1.8,"MT",0
1.8,"NL",-1.38777878078145e-17
1.8,"NO",2.31296463463574e-18
1.8,"PL",6.93889390390723e-18
1.8,"PT",3.46944695195361e-18
1.8,"RO",1.07018498725551e-17
1.8,"RS",-2.9738116731031e-18
1.8,"SE",-6.93889390390723e-18
1.8,"SI",-1.38777878078145e-17
1.8,"SK",2.42861286636753e-17
1.8,"TR",7.29482606447977e-18
1.8,"UK",2.77555756156289e-17
1.8,"XK",9.25355260443748e-18
1.9,"AL",1.04083408558608e-17
1.9,"AT",0
1.9,"BA",1.11049407516828e-17
1.9,"BE",2.52569824272191e-18
1.9,"BG",-7.34865854850837e-18
1.9,"CH",-1.38574590170804e-18
1.9,"CY",0
1.9,"CZ",-1.84856470408779e-18
1.9,"DE",-1.3596908153201e-17
1.9,"DK",6.93889390390723e-18
1.9,"EE",9.25242322717447e-18
1.9,"EL",-6.16941152871266e-18
1.9,"ES",-4.27647209643897e-18
1.9,"FI",-1.18942786547584e-17
1.9,"FR",7.01202448342559e-18
1.9,"HR",-3.96605026845814e-18
1.9,"HU",1.09604280147449e-17
1.9,"IE",1.11049407516828e-17
1.9,"IS",0
1.9,"IT",6.60427555483953e-18
1.9,"LT",1.38777878078145e-17
1.9,"LU",0
1.9,"LV",-1.73472347597681e-18
1.9,"ME",0
1.9,"MK",6.93889390390723e-18
1.9,"MT",0
1.9,"NL",4.00186766165632e-19
1.9,"NO",1.15648231731787e-17
1.9,"PL",1.91318455555349e-18
1.9,"PT",1.73472347597681e-18
1.9,"RO",5.94568727089819e-18
1.9,"RS",-1.28855492124594e-17
1.9,"SE",-9.25157619422722e-18
1.9,"SI",0
1.9,"SK",1.38777878078145e-17
1.9,"TR",-1.10417431776813e-18
1.9,"UK",-1.71214554243808e-17
1.9,"XK",4.62564692495573e-18
2,"AL",6.93889390390723e-18
2,"AT",-1.15648231731787e-17
2,"BA",-5.54840461769457e-18
2,"BE",-1.00960167073096e-17
2,"BG",0
2,"CH",-1.38777878078145e-17
2,"CY",0
2,"CZ",1.29526019539602e-17
2,"DE",-1.5819277761335e-18
2,"DK",-6.93889390390723e-18
2,"EE",0
2,"EL",-1.53971766856448e-18
2,"ES",3.61379064871859e-18
2,"FI",7.92919642395426e-18
2,"FR",7.68567080689856e-18
2,"HR",1.18957307112394e-17
2,"HU",-5.84327907697451e-18
2,"IE",5.54569411226336e-18
2,"IS",0
2,"IT",-5.13059956622605e-18
2,"LT",-2.31296463463574e-18
2,"LU",0
2,"LV",6.93889390390723e-18
2,"ME",0
2,"MK",1.04083408558608e-17
2,"MT",0
2,"NL",-9.50059379699442e-18
2,"NO",0
2,"PL",8.85488243059646e-18
2,"PT",-3.46944695195361e-18
2,"RO",-1.38777878078145e-17
2,"RS",1.09039761347114e-17
2,"SE",2.31282346247787e-18
2,"SI",1.38777878078145e-17
2,"SK",0
2,"TR",4.20199670928428e-18
2,"UK",1.8903468569583e-17
2,"XK",4.62677630221874e-18
2.1,"AL",1.38777878078145e-17
2.1,"AT",-9.25185853854297e-18
2.1,"BA",-1.11049407516828e-17
2.1,"BE",-8.82639132237063e-18
2.1,"BG",4.08409391885532e-18
2.1,"CH",1.38727056101309e-18
2.1,"CY",0
2.1,"CZ",9.25095503673257e-18
2.1,"DE",-2.82017855136346e-19
2.1,"DK",0
2.1,"EE",9.25185853854297e-18
2.1,"EL",4.62479989200848e-18
2.1,"ES",4.27684339855284e-18
