"dist_km","country_2","mean.x","med.x","lower.x","upper.x","std.x"
28.1,"NL",0.133585857142857,0.136576,0.1013265,0.166169,0.0508894574330669
28.1,"NO",0.159268166666667,0.155143,0.13179825,0.195836,0.0424282771670812
28.1,"PL",0.155578120689655,0.143229,0.108337,0.19535075,0.0673845110356341
28.1,"PT",0.1512095,0.1550895,0.12163725,0.186271,0.0544116789059448
28.1,"RO",0.135086257142857,0.132621,0.0839415,0.1725825,0.0647828761494628
28.1,"RS",0.170908357142857,0.181058,0.12948875,0.23175675,0.0710304469306672
28.1,"SE",0.147497,0.148706,0.106319,0.19193925,0.0526159155441151
28.1,"SI",0.1007185,0.1007185,0.09903075,0.10240625,0.00477367787979039
28.1,"SK",0.116220375,0.125002,0.1019135,0.14085675,0.0393919904764462
28.1,"TR",0.0677258815789474,0.058953,0.02989925,0.0900475,0.0519970763293392
28.1,"UK",0.15356985106383,0.146117,0.1148515,0.1871525,0.0563451142320713
28.1,"XK",0.0948633333333333,0.121524,0.079065,0.123992,0.0505126587038668
28.2,"AL",0.12740625,0.1262285,0.10567725,0.1479575,0.038492674873496
28.2,"AT",0.122451166666667,0.130386,0.1136305,0.136589,0.0280453772191901
28.2,"BA",0.1442212,0.14464,0.142412,0.165195,0.0319466086103048
28.2,"BE",0.256665090909091,0.246032,0.2209695,0.3069905,0.0592066939719734
28.2,"BG",0.0926965294117647,0.08146,0.048452,0.126588,0.0587093231619962
28.2,"CH",0.1455228,0.1359875,0.114218,0.164626,0.0428188432139143
28.2,"CY",0.2238135,0.2238135,0.20788675,0.23974025,0.0450476517090514
28.2,"CZ",0.1302294,0.120423,0.090862,0.1588065,0.0527943080709058
28.2,"DE",0.1276013125,0.111794,0.07999475,0.17771825,0.0672436296541108
28.2,"DK",0.15436825,0.143702,0.1001965,0.19787375,0.0698194969540505
28.2,"EE",0.182403333333333,0.152452,0.1445355,0.2052955,0.0660650389868449
28.2,"EL",0.128323,0.1298,0.096371,0.152756,0.0479265941571066
28.2,"ES",0.0868315479452055,0.075427,0.050692,0.123122,0.0530065948617196
28.2,"FI",0.195944,0.205831,0.187432,0.21696,0.037954501305291
28.2,"FR",0.171981578313253,0.168981,0.1212125,0.222994,0.0689480188380048
28.2,"HR",0.12278,0.115302,0.075531,0.148219,0.0578978186146364
28.2,"HU",0.173913842105263,0.177769,0.0912475,0.242826,0.0882670420279425
28.2,"IE",0.1582862,0.16347,0.102266,0.168841,0.0670421879953213
28.2,"IS",0.144947,0.144947,0.144947,0.144947,NA
28.2,"IT",0.115941130952381,0.1069105,0.074759,0.15078425,0.0578667722973657
28.2,"LT",0.231562166666667,0.239809,0.19566475,0.27830725,0.0701372592091156
28.2,"LU",0.069539,0.069539,0.069539,0.069539,NA
28.2,"LV",0.14636575,0.148078,0.1076845,0.18675925,0.0549676326115348
28.2,"ME",0.225155,0.225155,0.225155,0.225155,NA
28.2,"MK",0.10365375,0.1166655,0.07386775,0.1464515,0.0623353097496382
28.2,"MT",0.13677,0.13677,0.13677,0.13677,NA
28.2,"NL",0.132552428571429,0.135558,0.0998735,0.16572,0.0506380677387173
28.2,"NO",0.157327666666667,0.154672,0.13035725,0.193242,0.0423102226260589
28.2,"PL",0.154566344827586,0.1428605,0.10655425,0.18949725,0.0674853615016013
28.2,"PT",0.15067925,0.154075,0.12112675,0.188455,0.0537431402305532
28.2,"RO",0.134659228571429,0.131948,0.0836915,0.170824,0.064432705627922
28.2,"RS",0.170952071428571,0.181128,0.13095675,0.22865,0.0705269815945689
28.2,"SE",0.145939333333333,0.1456075,0.10734375,0.1917525,0.0520948697619559
28.2,"SI",0.1017665,0.1017665,0.10048775,0.10304525,0.00361685118576919
28.2,"SK",0.116192,0.1252625,0.1021965,0.142592,0.039312288427775
28.2,"TR",0.0671864868421053,0.0579695,0.02888625,0.0888665,0.0518211005642794
28.2,"UK",0.152852765957447,0.146568,0.1163915,0.189784,0.0569342888998448
28.2,"XK",0.0942416666666667,0.123585,0.079293,0.123862,0.0513046700538395
28.3,"AL",0.1253495,0.1244175,0.10477225,0.14499475,0.0382983663750818
28.3,"AT",0.1216885,0.131349,0.11586625,0.13481225,0.0259657074985451
28.3,"BA",0.143054,0.141538,0.140549,0.166552,0.0319461113830776
28.3,"BE",0.257748727272727,0.245296,0.221692,0.308858,0.0607496287693858
28.3,"BG",0.092322,0.082731,0.047872,0.126468,0.0591456427663949
28.3,"CH",0.1453134,0.136506,0.11596975,0.1636655,0.0420402866419026
28.3,"CY",0.2228145,0.2228145,0.20558475,0.24004425,0.0487330922525957
28.3,"CZ",0.1299926,0.122096,0.0912185,0.1565855,0.0525256187844152
28.3,"DE",0.127026364583333,0.1133505,0.079303,0.17513375,0.0665540001969307
28.3,"DK",0.14961625,0.1382835,0.09615675,0.191743,0.0685834148385502
28.3,"EE",0.18305,0.152758,0.145668,0.205286,0.0651345520595636
28.3,"EL",0.126729,0.125409,0.093449,0.15021,0.0485018538692079
28.3,"ES",0.0868073698630137,0.078567,0.050049,0.123152,0.0528664072577985
28.3,"FI",0.193710142857143,0.200769,0.1871755,0.2147915,0.0373561486792048
28.3,"FR",0.170635036144578,0.165578,0.1203185,0.222286,0.0686290782511046
28.3,"HR",0.121404142857143,0.113299,0.074328,0.1457515,0.0586362864371786
28.3,"HU",0.172157052631579,0.176572,0.089896,0.2397375,0.087332738737463
28.3,"IE",0.158521,0.162673,0.104057,0.168206,0.0666307102055801
28.3,"IS",0.145432,0.145432,0.145432,0.145432,NA
28.3,"IT",0.115495857142857,0.1057525,0.07354775,0.153491,0.0582516445509911
28.3,"LT",0.232460166666667,0.2409315,0.19695,0.27659775,0.0701247319265227
28.3,"LU",0.070556,0.070556,0.070556,0.070556,NA
28.3,"LV",0.14531075,0.146718,0.10834525,0.1836835,0.0537761989196894
28.3,"ME",0.224156,0.224156,0.224156,0.224156,NA
28.3,"MK",0.10227475,0.11434,0.07198825,0.1446265,0.062603269900621
28.3,"MT",0.135324,0.135324,0.135324,0.135324,NA
28.3,"NL",0.131485828571429,0.137275,0.0971805,0.164906,0.0505015465957032
28.3,"NO",0.155386833333333,0.1542,0.12891675,0.1906485,0.042244541112038
28.3,"PL",0.153503379310345,0.142492,0.10885825,0.184647,0.0675782429917618
28.3,"PT",0.150090666666667,0.1530605,0.12120625,0.19032425,0.0529542940285356
28.3,"RO",0.134256457142857,0.129753,0.0834415,0.1679825,0.0640981719145318
28.3,"RS",0.170984285714286,0.1811985,0.129097,0.226192,0.0701259999149098
28.3,"SE",0.1446115,0.1434165,0.110263,0.190208,0.0515584402199009
28.3,"SI",0.1027045,0.1027045,0.10188925,0.10351975,0.00230587521344933
28.3,"SK",0.1161635,0.125523,0.1024795,0.1443275,0.0392970247038046
28.3,"TR",0.0667855394736842,0.0573615,0.02809725,0.0892525,0.051658668713635
28.3,"UK",0.152314191489362,0.147019,0.11622,0.1903525,0.0573713595346479
28.3,"XK",0.0936206666666667,0.121819,0.0776075,0.123733,0.0521911989930614
28.4,"AL",0.1232935,0.1226075,0.103868,0.142033,0.03814139487486
28.4,"AT",0.1212745,0.131347,0.116981,0.134556,0.0246958866028333
28.4,"BA",0.142524,0.140663,0.139853,0.167909,0.032044793165193
28.4,"BE",0.258151181818182,0.244559,0.2218935,0.3107255,0.0621369710169689
28.4,"BG",0.0919872352941176,0.084001,0.047292,0.128375,0.0596108606290932
28.4,"CH",0.1451337,0.1382035,0.11703025,0.162786,0.0414758853553618
28.4,"CY",0.2215145,0.2215145,0.20283175,0.24019725,0.0528427968648519
28.4,"CZ",0.1297434,0.12377,0.0914175,0.1563635,0.0522780402119284
28.4,"DE",0.126427989583333,0.1152995,0.07892325,0.17348475,0.0660949627688899
28.4,"DK",0.14545225,0.134041,0.09388025,0.185613,0.0667805847502351
28.4,"EE",0.183624333333333,0.153064,0.146801,0.2051675,0.0640866507342468
28.4,"EL",0.125325111111111,0.121017,0.089671,0.147664,0.0487821671962318
28.4,"ES",0.0870936438356164,0.076775,0.050793,0.122938,0.0526682845359019
28.4,"FI",0.191310714285714,0.195707,0.18634,0.212623,0.0369096737938908
28.4,"FR",0.169394289156626,0.161974,0.118248,0.221578,0.0682423303830584
28.4,"HR",0.119933428571429,0.111296,0.0737775,0.1429875,0.0594569294892169
28.4,"HU",0.170722263157895,0.177075,0.0885455,0.236649,0.0866276202430983
28.4,"IE",0.159829,0.167243,0.105848,0.16757,0.0663395842917334
28.4,"IS",0.145917,0.145917,0.145917,0.145917,NA
28.4,"IT",0.114871988095238,0.10352,0.0712425,0.15379975,0.0584661115328439
28.4,"LT",0.2329605,0.242054,0.1982345,0.27488825,0.0695690019757363
28.4,"LU",0.073452,0.073452,0.073452,0.073452,NA
28.4,"LV",0.1442555,0.1453575,0.1090055,0.1806075,0.0526326285777178
28.4,"ME",0.223158,0.223158,0.223158,0.223158,NA
28.4,"MK",0.10104625,0.112014,0.07025875,0.1428015,0.0626330321176454
28.4,"MT",0.133924,0.133924,0.133924,0.133924,NA
28.4,"NL",0.130599142857143,0.136666,0.0952825,0.1653355,0.050203722284744
28.4,"NO",0.153490333333333,0.153861,0.12754175,0.1880545,0.0422041077416247
28.4,"PL",0.15246625862069,0.1421235,0.10818,0.1850655,0.0676516183674785
28.4,"PT",0.14954925,0.1499125,0.121286,0.19130875,0.0522032252941678
28.4,"RO",0.133488771428571,0.127557,0.083192,0.1671115,0.0634784274352484
28.4,"RS",0.170996142857143,0.180794,0.12720375,0.22679575,0.0698153441210974
28.4,"SE",0.14370275,0.142646,0.1144385,0.1848195,0.0510715092147987
28.4,"SI",0.1032685,0.1032685,0.10273025,0.10380675,0.00152240089989463
28.4,"SK",0.116135375,0.125784,0.102763,0.146063,0.0393460490408503
28.4,"TR",0.066457802631579,0.0576335,0.02765875,0.08783575,0.0515389630887855
28.4,"UK",0.151870829787234,0.14747,0.114607,0.1902505,0.0578455798613182
28.4,"XK",0.0927766666666667,0.119498,0.0758655,0.1230485,0.0525524283961582
28.5,"AL",0.12212425,0.1207965,0.1038505,0.13907025,0.0366282064387088
28.5,"AT",0.1208945,0.1293865,0.11809525,0.13626025,0.0237207803644821
28.5,"BA",0.1421712,0.140511,0.139789,0.169265,0.0323462146966225
28.5,"BE",0.257309272727273,0.245713,0.2213205,0.3121115,0.0620160562759209
28.5,"BG",0.0915624705882353,0.085272,0.046713,0.128135,0.0600139561686672
28.5,"CH",0.1448639,0.1399605,0.11806125,0.16305725,0.0409042054899819
28.5,"CY",0.220215,0.220215,0.200079,0.240351,0.0569532085838893
28.5,"CZ",0.129322933333333,0.121766,0.090627,0.1561405,0.0521303125110069
28.5,"DE",0.125764572916667,0.117224,0.07871125,0.17504325,0.0656871075197441
28.5,"DK",0.14128825,0.1297985,0.0916045,0.17948225,0.0649938455772288
28.5,"EE",0.184198666666667,0.15337,0.147934,0.205049,0.0630470319787802
28.5,"EL",0.123871666666667,0.116626,0.089758,0.145119,0.0490768716887089
28.5,"ES",0.0874023698630137,0.076149,0.050272,0.122724,0.0525309177412341
28.5,"FI",0.188864571428571,0.190645,0.18534,0.2104545,0.0365620527179804
28.5,"FR",0.168301915662651,0.160195,0.1156105,0.2208205,0.0680173436507019
28.5,"HR",0.118767857142857,0.109292,0.073545,0.1402235,0.0600378189100519
28.5,"HU",0.169287157894737,0.177779,0.0871945,0.2335595,0.0859967313295254
28.5,"IE",0.1611372,0.166935,0.107638,0.171813,0.0661094404582281
28.5,"IS",0.146401,0.146401,0.146401,0.146401,NA
28.5,"IT",0.114187916666667,0.1012865,0.07050825,0.152503,0.0584805403326216
28.5,"LT",0.233381666666667,0.2431765,0.199519,0.2731795,0.0691927951991149
28.5,"LU",0.076348,0.076348,0.076348,0.076348,NA
28.5,"LV",0.14359125,0.144779,0.1108385,0.17753175,0.0512909208169438
28.5,"ME",0.22216,0.22216,0.22216,0.22216,NA
28.5,"MK",0.10002075,0.1096885,0.06873275,0.1409765,0.0623410540033612
28.5,"MT",0.132723,0.132723,0.132723,0.132723,NA
28.5,"NL",0.129808028571429,0.132581,0.0951735,0.1619835,0.0498685019145857
28.5,"NO",0.151662,0.15363,0.1262215,0.1854605,0.0421415205943022
28.5,"PL",0.151832844827586,0.141755,0.105605,0.18655375,0.0676546507548814
28.5,"PT",0.149022083333333,0.144938,0.12136575,0.192294,0.0516240462284043
28.5,"RO",0.132617428571429,0.126136,0.082942,0.1670875,0.0628727610043564
28.5,"RS",0.171054,0.1803515,0.1253535,0.22787175,0.0695474995071161
28.5,"SE",0.14347975,0.142491,0.118614,0.18302575,0.050896992794047
28.5,"SI",0.10369,0.10369,0.1033575,0.1040225,0.000940452018978107
28.5,"SK",0.116174625,0.126044,0.103454,0.14654075,0.0394482432668336
28.5,"TR",0.0660142631578947,0.0576675,0.02754825,0.08658375,0.0514988784166201
28.5,"UK",0.151266723404255,0.147921,0.112994,0.189762,0.0581678353917435
28.5,"XK",0.0910983333333333,0.117178,0.074159,0.1210775,0.0520716564201038
28.6,"AL",0.12112375,0.118986,0.10400225,0.1361075,0.0348964898270585
28.6,"AT",0.120320666666667,0.1274255,0.12007325,0.13278275,0.0226168024589389
28.6,"BA",0.1417478,0.141169,0.138562,0.168685,0.032705832395767
28.6,"BE",0.256054272727273,0.247924,0.219649,0.311777,0.0617822826481685
28.6,"BG",0.0910895882352941,0.086542,0.046133,0.127803,0.06042432790075
28.6,"CH",0.1447853,0.1417175,0.119092,0.16536075,0.0402213609058945
28.6,"CY",0.218915,0.218915,0.197326,0.240504,0.0610629131961455
28.6,"CZ",0.128793466666667,0.119319,0.0898355,0.1559185,0.052324588725251
28.6,"DE",0.12513971875,0.11711,0.07871825,0.17201075,0.0651832634030196
28.6,"DK",0.1373335,0.1255555,0.089328,0.173561,0.0635768675567878
28.6,"EE",0.184773,0.153676,0.149067,0.2049305,0.0620161123338121
28.6,"EL",0.122309333333333,0.112234,0.091049,0.142675,0.0491400914351001
28.6,"ES",0.0876831780821918,0.076416,0.049818,0.12251,0.0524010506460993
28.6,"FI",0.186453571428571,0.188624,0.1829425,0.2082865,0.0362989976576817
28.6,"FR",0.167365771084337,0.159936,0.1147,0.2197405,0.0678134402259333
28.6,"HR",0.117891142857143,0.107289,0.0738675,0.1374595,0.0604068007082772
28.6,"HU",0.167923105263158,0.178484,0.0858435,0.230471,0.0854848628133106
28.6,"IE",0.1624302,0.1663,0.109353,0.176383,0.0659549825161072
28.6,"IS",0.146886,0.146886,0.146886,0.146886,NA
28.6,"IT",0.113548178571429,0.0990535,0.069181,0.15363725,0.0584581730736798
28.6,"LT",0.2337475,0.244299,0.2008035,0.27147,0.0689519275720411
28.6,"LU",0.079244,0.079244,0.079244,0.079244,NA
28.6,"LV",0.14393675,0.145931,0.11262675,0.177241,0.0508422837172302
28.6,"ME",0.221162,0.221162,0.221162,0.221162,NA
28.6,"MK",0.09895975,0.107292,0.067107,0.13914475,0.0620944020417031
28.6,"MT",0.131522,0.131522,0.131522,0.131522,NA
28.6,"NL",0.128958428571429,0.12985,0.0945185,0.163374,0.0496208550506537
28.6,"NO",0.150193,0.153398,0.12645725,0.18286625,0.0418538087490255
28.6,"PL",0.151550293103448,0.1413865,0.10405675,0.18633625,0.0677213174989218
28.6,"PT",0.148956,0.1449135,0.1214445,0.192346,0.050920231651619
28.6,"RO",0.131793542857143,0.123553,0.082692,0.164418,0.0622299019501562
28.6,"RS",0.171072428571429,0.1799095,0.12370525,0.22972575,0.0692386593954499
28.6,"SE",0.143591916666667,0.1423355,0.12278875,0.18200475,0.0505922098251542
28.6,"SI",0.1041115,0.1041115,0.10398475,0.10423825,0.000358503138061575
28.6,"SK",0.116265875,0.1263045,0.1044545,0.14644925,0.0396118177872553
28.6,"TR",0.0655303421052632,0.0570365,0.02822425,0.08731175,0.0514820018060817
28.6,"UK",0.150546957446809,0.147732,0.1113655,0.1897785,0.0585146477217299
28.6,"XK",0.08942,0.114857,0.0724525,0.119106,0.0515929238268195
28.7,"AL",0.12012275,0.117175,0.104153,0.13314475,0.0332189835924681
28.7,"AT",0.1191705,0.124535,0.12061225,0.1291485,0.0216477444344671
28.7,"BA",0.141169,0.141827,0.136557,0.16687,0.033142643444662
28.7,"BE",0.254780818181818,0.250134,0.2173405,0.30885,0.0615441766048067
28.7,"BG",0.0908730588235294,0.087813,0.04534,0.127471,0.0608525160793194
28.7,"CH",0.1449346,0.1431875,0.1199165,0.16750125,0.0391235497344275
28.7,"CY",0.217616,0.217616,0.194574,0.240658,0.0651726178084017
28.7,"CZ",0.128574333333333,0.116872,0.0890445,0.1556955,0.0528745349492101
28.7,"DE",0.124626822916667,0.118968,0.0779365,0.168386,0.0646753441497152
28.7,"DK",0.13354825,0.121313,0.0871935,0.16766775,0.0620662648485472
28.7,"EE",0.184623666666667,0.153982,0.1491145,0.204812,0.0616959910231883
28.7,"EL",0.120756,0.107843,0.092341,0.14015,0.0493038004138626
28.7,"ES",0.0879213835616438,0.077684,0.050245,0.122295,0.0522418476868853
28.7,"FI",0.184681285714286,0.18763,0.1822675,0.206057,0.0360946015664129
28.7,"FR",0.166649975903614,0.159677,0.1142225,0.217329,0.067473475702783
28.7,"HR",0.117143857142857,0.102553,0.074789,0.1364695,0.0608268087672658
28.7,"HU",0.166870526315789,0.179189,0.0844925,0.2273825,0.0852770830237581
28.7,"IE",0.1622724,0.165664,0.111034,0.173734,0.0654742262787427
28.7,"IS",0.146922,0.146922,0.146922,0.146922,NA
28.7,"IT",0.11278705952381,0.0968205,0.06801975,0.153407,0.0583066149175288
28.7,"LT",0.234091,0.245353,0.20205425,0.2697615,0.0687494651761015
28.7,"LU",0.082141,0.082141,0.082141,0.082141,NA
28.7,"LV",0.14472725,0.1476275,0.11441475,0.17794,0.0508651868922481
28.7,"ME",0.220163,0.220163,0.220163,0.220163,NA
28.7,"MK",0.097533,0.104164,0.06483025,0.13686675,0.0618674802838023
28.7,"MT",0.130322,0.130322,0.130322,0.130322,NA
28.7,"NL",0.127735285714286,0.125103,0.094494,0.1651645,0.0492966513756984
28.7,"NO",0.149443166666667,0.1538195,0.1292755,0.180273,0.0412060542222459
28.7,"PL",0.151469206896552,0.140456,0.10437825,0.18892025,0.0677451867636414
28.7,"PT",0.148983416666667,0.1469525,0.12152425,0.19205125,0.0504269752224277
28.7,"RO",0.130718285714286,0.120972,0.0824415,0.1617485,0.0616781942502761
28.7,"RS",0.171184357142857,0.179467,0.12303925,0.23157975,0.0688927614793256
28.7,"SE",0.14355925,0.1421805,0.12652925,0.18098275,0.0504920419150384
28.7,"SI",0.104533,0.104533,0.104454,0.104612,0.000223445742854957
28.7,"SK",0.116357,0.126565,0.10545525,0.145293,0.0398455767862453
28.7,"TR",0.0649712763157895,0.0565505,0.02810725,0.0852985,0.0514649249389909
28.7,"UK",0.149881468085106,0.148823,0.1102115,0.1893605,0.0590054588583165
28.7,"XK",0.0878293333333333,0.1128,0.0708775,0.1172665,0.0511819300762811
28.8,"AL",0.1194005,0.1159205,0.10430475,0.13101625,0.0316180792005671
28.8,"AT",0.118074666666667,0.1252025,0.117531,0.1255135,0.0212261820746612
28.8,"BA",0.1405902,0.142485,0.134551,0.165055,0.033641111912361
28.8,"BE",0.253373454545455,0.250872,0.215032,0.305923,0.0614279107952788
28.8,"BG",0.0907515294117647,0.089084,0.044312,0.127868,0.0612833181595098
28.8,"CH",0.1450406,0.142535,0.12022075,0.1705955,0.038143351044885
28.8,"CY",0.216316,0.216316,0.191821,0.240811,0.0692823224206579
28.8,"CZ",0.128851333333333,0.114426,0.0897405,0.1559255,0.0537427605751518
28.8,"DE",0.124076083333333,0.1198395,0.07599375,0.16663025,0.0640172642218967
28.8,"DK",0.13013825,0.1177165,0.085111,0.16274375,0.0606482358434
28.8,"EE",0.184056,0.154288,0.1485345,0.2046935,0.0617934757802149
28.8,"EL",0.119349555555556,0.103451,0.093633,0.137625,0.0494359767100618
28.8,"ES",0.0880148219178082,0.077414,0.05146,0.122081,0.0521105712975204
28.8,"FI",0.182909,0.186636,0.1815925,0.202195,0.0359532235736009
28.8,"FR",0.165994807228916,0.159418,0.1141895,0.2136545,0.0669887730754752
28.8,"HR",0.116517571428571,0.09849,0.0757115,0.135566,0.0612771806897618
28.8,"HU",0.165566736842105,0.17692,0.0831415,0.223546,0.085037548232689
28.8,"IE",0.1625694,0.168486,0.112716,0.1699,0.0650515710709588
28.8,"IS",0.146278,0.146278,0.146278,0.146278,NA
28.8,"IT",0.111868738095238,0.095911,0.066634,0.15420775,0.0580651737635878
28.8,"LT",0.234393,0.2453675,0.20324275,0.268968,0.0685881402051404
28.8,"LU",0.085037,0.085037,0.085037,0.085037,NA
28.8,"LV",0.1455175,0.1493235,0.116203,0.178638,0.0509186074992892
28.8,"ME",0.219165,0.219165,0.219165,0.219165,NA
28.8,"MK",0.09596925,0.1010365,0.0625535,0.13445225,0.061506201456303
28.8,"MT",0.129121,0.129121,0.129121,0.129121,NA
28.8,"NL",0.126245914285714,0.122904,0.0941235,0.166955,0.0494141594373941
28.8,"NO",0.149036666666667,0.156562,0.129628,0.17936875,0.0411419450374756
28.8,"PL",0.151397379310345,0.14033,0.102309,0.1878815,0.0678658875657106
28.8,"PT",0.1489745,0.148774,0.120332,0.19064625,0.0500256851000291
28.8,"RO",0.129595371428571,0.11891,0.0821915,0.159079,0.0611484597175478
28.8,"RS",0.171291071428571,0.179025,0.12237275,0.23343375,0.068577158497636
28.8,"SE",0.143768083333333,0.143709,0.12646575,0.1811515,0.0507633544694637
28.8,"SI",0.1049545,0.1049545,0.10467025,0.10523875,0.000803980410209104
28.8,"SK",0.11609275,0.12547,0.10645575,0.143985,0.0400337107082447
28.8,"TR",0.064405302631579,0.055587,0.02804875,0.083183,0.0514023583285228
28.8,"UK",0.149152936170213,0.147841,0.109033,0.188771,0.0594703835013714
28.8,"XK",0.0865043333333333,0.111539,0.069701,0.115825,0.050965422369812
28.9,"AL",0.1193885,0.116087,0.10445575,0.13101975,0.0300870139705931
28.9,"AT",0.117612,0.122282,0.11265675,0.12726025,0.0221924276635072
28.9,"BA",0.1400112,0.143143,0.132545,0.16324,0.0341992906388422
28.9,"BE",0.251624818181818,0.251602,0.212724,0.302996,0.0611337901815652
28.9,"BG",0.0906936470588235,0.090354,0.043285,0.129118,0.061661534481536
28.9,"CH",0.1451132,0.1418825,0.120525,0.17369,0.0373575546005535
28.9,"CY",0.2147045,0.2147045,0.18891225,0.24049675,0.0729514995082349
28.9,"CZ",0.129198466666667,0.111979,0.090583,0.15563,0.0546708263138403
28.9,"DE",0.123432520833333,0.1207115,0.07588025,0.16475325,0.0633463236040335
28.9,"DK",0.12763175,0.1157245,0.08364525,0.159711,0.059447528142472
28.9,"EE",0.183488333333333,0.154594,0.1479545,0.204575,0.0619034966244503
28.9,"EL",0.118487444444444,0.09906,0.093358,0.13534,0.0491442983216545
28.9,"ES",0.088020698630137,0.077128,0.051728,0.120843,0.0519504015602288
28.9,"FI",0.180945428571429,0.184797,0.180564,0.198439,0.0358526277505436
28.9,"FR",0.165438144578313,0.158888,0.113495,0.2097475,0.0665521799172269
28.9,"HR",0.115891428571429,0.094427,0.0766345,0.1346625,0.0617817813298202
28.9,"HU",0.164217842105263,0.174076,0.082059,0.2216925,0.0845721130503845
28.9,"IE",0.1628742,0.166065,0.114398,0.171348,0.0647256493455261
28.9,"IS",0.145635,0.145635,0.145635,0.145635,NA
28.9,"IT",0.110672702380952,0.0956395,0.064956,0.15564025,0.0575929045771547
28.9,"LT",0.234695166666667,0.2443675,0.20443125,0.26918975,0.0684597327935675
28.9,"LU",0.086863,0.086863,0.086863,0.086863,NA
28.9,"LV",0.14630775,0.1510195,0.11799025,0.179337,0.0510044120338296
28.9,"ME",0.218167,0.218167,0.218167,0.218167,NA
28.9,"MK",0.09439025,0.097908,0.060276,0.13202225,0.0611749098153538
28.9,"MT",0.12792,0.12792,0.12792,0.12792,NA
28.9,"NL",0.124716285714286,0.116882,0.0914085,0.1672675,0.0494309565297434
28.9,"NO",0.148854666666667,0.1593345,0.1295325,0.17989425,0.0416323766396619
28.9,"PL",0.151251137931034,0.141067,0.1015575,0.18648225,0.0680256047352368
28.9,"PT",0.148864,0.1499055,0.11774025,0.1893625,0.049690222312388
28.9,"RO",0.128436685714286,0.11668,0.082041,0.1567075,0.0606484845937305
28.9,"RS",0.170932142857143,0.1785825,0.12170625,0.23500425,0.0678308273607182
28.9,"SE",0.144397416666667,0.1449225,0.12520875,0.1831735,0.0514272149025085
28.9,"SI",0.105376,0.105376,0.104886,0.105866,0.00138592929112564
28.9,"SK",0.11545575,0.1234425,0.1074565,0.14249975,0.0401070828612959
28.9,"TR",0.0639334078947368,0.0544965,0.02731175,0.082046,0.0513049024641707
28.9,"UK",0.14848170212766,0.144499,0.107854,0.1881815,0.0599677473367849
28.9,"XK",0.0851793333333333,0.110279,0.0685245,0.114384,0.0507502580321848
29,"AL",0.11908325,0.116254,0.104314,0.13102325,0.0289997557044308
29,"AT",0.117897833333333,0.121432,0.10858625,0.1295505,0.0239125648930989
29,"BA",0.1394322,0.143801,0.130539,0.161425,0.0348139303253741
29,"BE",0.249727181818182,0.244185,0.2104155,0.3008505,0.0609280217154934
29,"BG",0.0906372352941176,0.091625,0.042258,0.130368,0.0620236352303795
29,"CH",0.1449402,0.1412305,0.12080175,0.1742125,0.0362347912028083
29,"CY",0.2128095,0.2128095,0.18586225,0.23975675,0.0762183328373168
29,"CZ",0.129470733333333,0.109532,0.091426,0.155022,0.0556485832709753
29,"DE",0.123041010416667,0.121584,0.0739325,0.16358575,0.0628884161539091
29,"DK",0.126168,0.1141735,0.08284025,0.15750125,0.0594626160036707
29,"EE",0.182921,0.154901,0.147375,0.204457,0.062025760970745
29,"EL",0.117612888888889,0.096216,0.091533,0.134206,0.0489649755959411
29,"ES",0.0880567123287671,0.076987,0.051864,0.118532,0.0518315975160796
29,"FI",0.179062142857143,0.183934,0.1783945,0.1955945,0.0358911031846267
29,"FR",0.16489256626506,0.159623,0.1112705,0.2090935,0.0662725014533385
29,"HR",0.115265571428571,0.090364,0.0775575,0.1337595,0.0623394569350133
29,"HU",0.162722315789474,0.171232,0.082319,0.2190165,0.0838213745161914
29,"IE",0.1634596,0.163634,0.116079,0.17421,0.0644955240175626
29,"IS",0.144991,0.144991,0.144991,0.144991,NA
29,"IT",0.109741785714286,0.0961815,0.06380925,0.156983,0.0573110993749726
29,"LT",0.235215166666667,0.244021,0.20561975,0.26973825,0.0684705112743192
29,"LU",0.086193,0.086193,0.086193,0.086193,NA
29,"LV",0.1471015,0.1527225,0.119789,0.180035,0.0511189788141352
29,"ME",0.217169,0.217169,0.217169,0.217169,NA
29,"MK",0.09281175,0.0947805,0.05799925,0.129593,0.0608950373970107
29,"MT",0.12672,0.12672,0.12672,0.12672,NA
29,"NL",0.1231744,0.10978,0.089154,0.1646635,0.049511985289482
29,"NO",0.148653833333333,0.1620495,0.129437,0.180391,0.0423020184833616
29,"PL",0.151144206896552,0.139849,0.102481,0.18481,0.0681822642593761
29,"PT",0.14859625,0.150504,0.1177005,0.18746525,0.0492200075470516
29,"RO",0.127392628571429,0.114387,0.082813,0.155091,0.060180259635769
29,"RS",0.170563785714286,0.1781405,0.12144825,0.232431,0.0670844891520887
29,"SE",0.1451865,0.145812,0.12395275,0.1851955,0.0520840189859353
29,"SI",0.1057975,0.1057975,0.10510175,0.10649325,0.00196787817204217
29,"SK",0.114818625,0.121415,0.108457,0.14101475,0.0402768063740961
29,"TR",0.0635205131578947,0.053406,0.026294,0.08111025,0.0511833638015305
29,"UK",0.147930191489362,0.141059,0.106539,0.187592,0.0604392854019413
29,"XK",0.083884,0.109018,0.0673475,0.1129875,0.0505647907837064
29.1,"AL",0.11859675,0.116421,0.10399025,0.1310275,0.0282025414029185
